,entry1,entry2,arrow,hsa
3347,305,283,compound,hsa00520
3348,201,283,compound,hsa00520
3349,201,202,compound,hsa00520
3350,283,202,compound,hsa00520
3351,202,211,compound,hsa00520
3352,211,262,compound,hsa00520
3353,262,264,compound,hsa00520
3354,305,215,compound,hsa00520
3355,215,213,compound,hsa00520
3356,213,264,compound,hsa00520
3357,301,249,compound,hsa00520
3358,301,310,compound,hsa00520
3359,249,247,compound,hsa00520
3360,310,247,compound,hsa00520
3361,194,335,compound,hsa00520
3362,295,335,compound,hsa00520
3363,196,335,compound,hsa00520
3364,11,61,compound,hsa00520
3365,11,99,compound,hsa00520
3366,13,61,compound,hsa00520
3367,13,99,compound,hsa00520
3368,61,99,compound,hsa00520
3369,66,459,compound,hsa00520
3370,459,457,compound,hsa00520
3371,459,464,compound,hsa00520
3372,457,464,compound,hsa00520
3373,480,481,compound,hsa00520
3374,50,53,compound,hsa00531
3375,53,55,compound,hsa00531
3376,53,60,compound,hsa00531
3377,55,60,compound,hsa00531
3378,55,57,compound,hsa00531
3379,42,51,compound,hsa00531
3380,41,51,compound,hsa00531
3381,51,54,compound,hsa00531
3382,54,14,compound,hsa00531
3383,14,58,compound,hsa00531
3384,58,61,compound,hsa00531
3385,64,65,compound,hsa00531
3386,46,63,compound,hsa00531
3387,46,56,compound,hsa00531
3388,56,59,compound,hsa00531
3389,46,59,compound,hsa00531
3390,52,56,compound,hsa00531
3391,42,43,compound,hsa00531
3392,41,43,compound,hsa00531
3393,178,181,compound,hsa00531
3394,60,64,compound,hsa00561
3395,58,60,compound,hsa00561
3396,55,58,compound,hsa00561
3397,55,64,compound,hsa00561
3398,52,55,compound,hsa00561
3399,50,52,compound,hsa00561
3400,48,52,compound,hsa00561
3401,48,50,compound,hsa00561
3402,50,51,compound,hsa00561
3403,46,51,compound,hsa00561
3404,47,51,compound,hsa00561
3405,47,51,compound,hsa00561
3406,46,50,compound,hsa00561
3407,47,50,compound,hsa00561
3408,46,47,compound,hsa00561
3409,46,47,compound,hsa00561
3410,45,48,compound,hsa00561
3411,48,73,compound,hsa00561
3412,41,51,compound,hsa00561
3413,51,65,compound,hsa00561
3414,41,47,compound,hsa00561
3415,41,47,compound,hsa00561
3416,47,65,compound,hsa00561
3417,47,65,compound,hsa00561
3418,46,73,compound,hsa00561
3419,47,73,compound,hsa00561
3420,41,73,compound,hsa00561
3421,65,73,compound,hsa00561
3422,42,73,compound,hsa00561
3423,45,46,compound,hsa00561
3424,45,47,compound,hsa00561
3425,41,45,compound,hsa00561
3426,45,65,compound,hsa00561
3427,42,45,compound,hsa00561
3428,41,46,compound,hsa00561
3429,46,65,compound,hsa00561
3430,42,46,compound,hsa00561
3431,42,47,compound,hsa00561
3432,40,49,compound,hsa00561
3433,53,49,compound,hsa00561
3434,53,40,compound,hsa00561
3435,51,62,compound,hsa00561
3436,47,62,compound,hsa00561
3437,41,62,compound,hsa00561
3438,65,62,compound,hsa00561
3439,51,58,compound,hsa00561
3440,51,64,compound,hsa00561
3441,51,55,compound,hsa00561
3442,122,48,compound,hsa00561
3443,122,46,compound,hsa00561
3444,122,41,compound,hsa00561
3445,122,47,compound,hsa00561
3446,122,65,compound,hsa00561
3447,122,42,compound,hsa00561
3448,40,48,compound,hsa00561
3449,40,45,compound,hsa00561
3450,40,122,compound,hsa00561
3451,40,73,compound,hsa00561
3452,60,141,compound,hsa00561
3453,141,49,compound,hsa00561
3454,81,47,compound,hsa00562
3455,81,52,compound,hsa00562
3456,81,86,compound,hsa00562
3457,81,75,compound,hsa00562
3458,81,49,compound,hsa00562
3459,47,52,compound,hsa00562
3460,47,86,compound,hsa00562
3461,47,75,compound,hsa00562
3462,47,49,compound,hsa00562
3463,52,75,compound,hsa00562
3464,52,49,compound,hsa00562
3465,86,75,compound,hsa00562
3466,86,49,compound,hsa00562
3467,146,144,compound,hsa00562
3468,139,144,compound,hsa00562
3469,139,77,compound,hsa00562
3470,77,144,compound,hsa00562
3471,139,76,compound,hsa00562
3472,144,76,compound,hsa00562
3473,77,73,compound,hsa00562
3474,141,73,compound,hsa00562
3475,141,77,compound,hsa00562
3476,76,73,compound,hsa00562
3477,76,141,compound,hsa00562
3478,80,66,compound,hsa00562
3479,79,141,compound,hsa00562
3480,79,73,compound,hsa00562
3481,79,76,compound,hsa00562
3482,79,77,compound,hsa00562
3483,70,65,compound,hsa00562
3484,70,68,compound,hsa00562
3485,65,68,compound,hsa00562
3486,65,63,compound,hsa00562
3487,69,64,compound,hsa00562
3488,64,62,compound,hsa00562
3489,69,71,compound,hsa00562
3490,80,71,compound,hsa00562
3491,70,71,compound,hsa00562
3492,81,62,compound,hsa00562
3493,81,53,compound,hsa00562
3494,81,55,compound,hsa00562
3495,62,53,compound,hsa00562
3496,62,55,compound,hsa00562
3497,55,54,compound,hsa00562
3498,55,56,compound,hsa00562
3499,53,54,compound,hsa00562
3500,53,56,compound,hsa00562
3501,54,59,compound,hsa00562
3502,54,63,compound,hsa00562
3503,56,59,compound,hsa00562
3504,56,63,compound,hsa00562
3505,59,63,compound,hsa00562
3506,59,60,compound,hsa00562
3507,60,51,compound,hsa00562
3508,60,85,compound,hsa00562
3509,60,61,compound,hsa00562
3510,51,85,compound,hsa00562
3511,51,61,compound,hsa00562
3512,85,61,compound,hsa00562
3513,50,55,compound,hsa00562
3514,50,53,compound,hsa00562
3515,50,62,compound,hsa00562
3516,50,81,compound,hsa00562
3517,71,78,compound,hsa00562
3518,135,136,compound,hsa00562
3519,52,148,compound,hsa00562
3520,86,148,compound,hsa00562
3521,148,146,compound,hsa00562
3522,148,144,compound,hsa00562
3523,49,146,compound,hsa00562
3524,49,73,compound,hsa00562
3525,75,146,compound,hsa00562
3526,75,73,compound,hsa00562
3527,146,73,compound,hsa00562
3528,149,134,compound,hsa00562
3529,80,141,compound,hsa00562
3530,71,141,compound,hsa00562
3531,70,141,compound,hsa00562
3532,69,141,compound,hsa00562
3533,167,139,compound,hsa00562
3534,167,47,compound,hsa00562
3535,79,169,compound,hsa00562
3536,77,169,compound,hsa00562
3537,76,169,compound,hsa00562
3538,169,141,compound,hsa00562
3539,169,146,compound,hsa00562
3540,169,75,compound,hsa00562
3541,169,49,compound,hsa00562
3542,167,184,compound,hsa00562
3543,144,184,compound,hsa00562
3544,184,77,compound,hsa00562
3545,184,76,compound,hsa00562
3546,82,115,compound,hsa00564
3547,82,117,compound,hsa00564
3548,114,135,compound,hsa00564
3549,117,135,compound,hsa00564
3550,115,135,compound,hsa00564
3551,114,117,compound,hsa00564
3552,114,115,compound,hsa00564
3553,106,114,compound,hsa00564
3554,100,106,compound,hsa00564
3555,99,106,compound,hsa00564
3556,98,106,compound,hsa00564
3557,102,106,compound,hsa00564
3558,106,129,compound,hsa00564
3559,99,100,compound,hsa00564
3560,98,100,compound,hsa00564
3561,100,129,compound,hsa00564
3562,99,102,compound,hsa00564
3563,99,129,compound,hsa00564
3564,98,102,compound,hsa00564
3565,98,129,compound,hsa00564
3566,102,129,compound,hsa00564
3567,107,129,compound,hsa00564
3568,107,147,compound,hsa00564
3569,107,149,compound,hsa00564
3570,129,147,compound,hsa00564
3571,129,149,compound,hsa00564
3572,147,149,compound,hsa00564
3573,72,136,compound,hsa00564
3574,71,72,compound,hsa00564
3575,72,101,compound,hsa00564
3576,101,136,compound,hsa00564
3577,71,101,compound,hsa00564
3578,95,118,compound,hsa00564
3579,87,118,compound,hsa00564
3580,118,138,compound,hsa00564
3581,72,118,compound,hsa00564
3582,100,118,compound,hsa00564
3583,95,96,compound,hsa00564
3584,87,96,compound,hsa00564
3585,96,138,compound,hsa00564
3586,72,96,compound,hsa00564
3587,96,100,compound,hsa00564
3588,86,95,compound,hsa00564
3589,86,87,compound,hsa00564
3590,86,138,compound,hsa00564
3591,72,86,compound,hsa00564
3592,86,100,compound,hsa00564
3593,87,95,compound,hsa00564
3594,95,138,compound,hsa00564
3595,72,95,compound,hsa00564
3596,95,100,compound,hsa00564
3597,87,138,compound,hsa00564
3598,72,87,compound,hsa00564
3599,87,100,compound,hsa00564
3600,72,138,compound,hsa00564
3601,100,138,compound,hsa00564
3602,72,100,compound,hsa00564
3603,144,145,compound,hsa00564
3604,87,123,compound,hsa00564
3605,87,98,compound,hsa00564
3606,87,99,compound,hsa00564
3607,98,123,compound,hsa00564
3608,99,123,compound,hsa00564
3609,105,123,compound,hsa00564
3610,123,127,compound,hsa00564
3611,111,123,compound,hsa00564
3612,71,123,compound,hsa00564
3613,123,136,compound,hsa00564
3614,102,123,compound,hsa00564
3615,123,145,compound,hsa00564
3616,105,111,compound,hsa00564
3617,71,105,compound,hsa00564
3618,105,136,compound,hsa00564
3619,102,105,compound,hsa00564
3620,105,145,compound,hsa00564
3621,111,127,compound,hsa00564
3622,71,127,compound,hsa00564
3623,127,136,compound,hsa00564
3624,102,127,compound,hsa00564
3625,127,145,compound,hsa00564
3626,71,111,compound,hsa00564
3627,111,136,compound,hsa00564
3628,102,111,compound,hsa00564
3629,111,145,compound,hsa00564
3630,71,102,compound,hsa00564
3631,71,145,compound,hsa00564
3632,102,136,compound,hsa00564
3633,136,145,compound,hsa00564
3634,102,145,compound,hsa00564
3635,118,142,compound,hsa00564
3636,96,142,compound,hsa00564
3637,86,142,compound,hsa00564
3638,95,134,compound,hsa00564
3639,121,142,compound,hsa00564
3640,121,134,compound,hsa00564
3641,87,88,compound,hsa00564
3642,88,89,compound,hsa00564
3643,88,137,compound,hsa00564
3644,89,90,compound,hsa00564
3645,89,91,compound,hsa00564
3646,89,121,compound,hsa00564
3647,90,137,compound,hsa00564
3648,91,137,compound,hsa00564
3649,121,137,compound,hsa00564
3650,90,121,compound,hsa00564
3651,91,121,compound,hsa00564
3652,92,123,compound,hsa00564
3653,92,93,compound,hsa00564
3654,92,112,compound,hsa00564
3655,93,139,compound,hsa00564
3656,112,139,compound,hsa00564
3657,105,124,compound,hsa00564
3658,124,127,compound,hsa00564
3659,111,128,compound,hsa00564
3660,124,139,compound,hsa00564
3661,128,139,compound,hsa00564
3662,115,81,compound,hsa00564
3663,117,81,compound,hsa00564
3664,82,81,compound,hsa00564
3665,82,70,compound,hsa00564
3666,75,148,compound,hsa00564
3667,107,148,compound,hsa00564
3668,107,75,compound,hsa00564
3669,123,108,compound,hsa00564
3670,105,108,compound,hsa00564
3671,127,108,compound,hsa00564
3672,111,108,compound,hsa00564
3673,71,108,compound,hsa00564
3674,136,108,compound,hsa00564
3675,102,108,compound,hsa00564
3676,145,108,compound,hsa00564
3677,73,132,compound,hsa00564
3678,248,73,compound,hsa00564
3679,248,132,compound,hsa00564
3680,92,248,compound,hsa00564
3681,112,248,compound,hsa00564
3682,93,248,compound,hsa00564
3683,250,123,compound,hsa00564
3684,123,136,compound,hsa00564
3685,250,87,compound,hsa00564
3686,250,100,compound,hsa00564
3687,250,106,compound,hsa00564
3688,250,102,compound,hsa00564
3689,100,102,compound,hsa00564
3690,250,129,compound,hsa00564
3691,149,208,compound,hsa00564
3692,210,149,compound,hsa00564
3693,213,136,compound,hsa00564
3694,213,71,compound,hsa00564
3695,213,101,compound,hsa00564
3696,213,255,compound,hsa00564
3697,213,72,compound,hsa00564
3698,136,255,compound,hsa00564
3699,71,255,compound,hsa00564
3700,255,72,compound,hsa00564
3701,69,65,compound,hsa00565
3702,65,72,compound,hsa00565
3703,69,70,compound,hsa00565
3704,69,71,compound,hsa00565
3705,70,72,compound,hsa00565
3706,71,72,compound,hsa00565
3707,70,67,compound,hsa00565
3708,71,67,compound,hsa00565
3709,62,67,compound,hsa00565
3710,66,62,compound,hsa00565
3711,66,67,compound,hsa00565
3712,75,66,compound,hsa00565
3713,75,74,compound,hsa00565
3714,75,73,compound,hsa00565
3715,75,78,compound,hsa00565
3716,75,77,compound,hsa00565
3717,78,74,compound,hsa00565
3718,77,74,compound,hsa00565
3719,78,73,compound,hsa00565
3720,77,73,compound,hsa00565
3721,77,78,compound,hsa00565
3722,76,86,compound,hsa00565
3723,83,76,compound,hsa00565
3724,76,73,compound,hsa00565
3725,76,74,compound,hsa00565
3726,83,86,compound,hsa00565
3727,73,86,compound,hsa00565
3728,86,74,compound,hsa00565
3729,83,73,compound,hsa00565
3730,83,74,compound,hsa00565
3731,60,29,compound,hsa00565
3732,92,62,compound,hsa00565
3733,92,66,compound,hsa00565
3734,92,67,compound,hsa00565
3735,92,93,compound,hsa00565
3736,139,144,compound,hsa00590
3737,139,145,compound,hsa00590
3738,139,140,compound,hsa00590
3739,140,142,compound,hsa00590
3740,138,140,compound,hsa00590
3741,129,140,compound,hsa00590
3742,139,142,compound,hsa00590
3743,138,139,compound,hsa00590
3744,129,139,compound,hsa00590
3745,138,142,compound,hsa00590
3746,129,142,compound,hsa00590
3747,129,138,compound,hsa00590
3748,141,142,compound,hsa00590
3749,112,128,compound,hsa00590
3750,104,128,compound,hsa00590
3751,103,128,compound,hsa00590
3752,104,112,compound,hsa00590
3753,103,112,compound,hsa00590
3754,133,134,compound,hsa00590
3755,135,136,compound,hsa00590
3756,133,135,compound,hsa00590
3757,131,135,compound,hsa00590
3758,131,133,compound,hsa00590
3759,125,131,compound,hsa00590
3760,125,132,compound,hsa00590
3761,51,97,compound,hsa00590
3762,52,98,compound,hsa00590
3763,53,99,compound,hsa00590
3764,54,100,compound,hsa00590
3765,108,130,compound,hsa00590
3766,119,130,compound,hsa00590
3767,220,130,compound,hsa00590
3768,118,130,compound,hsa00590
3769,130,132,compound,hsa00590
3770,130,137,compound,hsa00590
3771,128,130,compound,hsa00590
3772,100,130,compound,hsa00590
3773,99,130,compound,hsa00590
3774,98,130,compound,hsa00590
3775,97,130,compound,hsa00590
3776,127,130,compound,hsa00590
3777,107,130,compound,hsa00590
3778,106,130,compound,hsa00590
3779,108,220,compound,hsa00590
3780,108,118,compound,hsa00590
3781,108,132,compound,hsa00590
3782,108,137,compound,hsa00590
3783,108,128,compound,hsa00590
3784,100,108,compound,hsa00590
3785,99,108,compound,hsa00590
3786,98,108,compound,hsa00590
3787,97,108,compound,hsa00590
3788,108,127,compound,hsa00590
3789,107,108,compound,hsa00590
3790,106,108,compound,hsa00590
3791,119,220,compound,hsa00590
3792,118,119,compound,hsa00590
3793,119,132,compound,hsa00590
3794,119,137,compound,hsa00590
3795,119,128,compound,hsa00590
3796,100,119,compound,hsa00590
3797,99,119,compound,hsa00590
3798,98,119,compound,hsa00590
3799,97,119,compound,hsa00590
3800,119,127,compound,hsa00590
3801,107,119,compound,hsa00590
3802,106,119,compound,hsa00590
3803,220,132,compound,hsa00590
3804,220,137,compound,hsa00590
3805,220,128,compound,hsa00590
3806,220,127,compound,hsa00590
3807,107,220,compound,hsa00590
3808,106,220,compound,hsa00590
3809,118,132,compound,hsa00590
3810,118,137,compound,hsa00590
3811,118,128,compound,hsa00590
3812,100,118,compound,hsa00590
3813,99,118,compound,hsa00590
3814,98,118,compound,hsa00590
3815,97,118,compound,hsa00590
3816,118,127,compound,hsa00590
3817,107,118,compound,hsa00590
3818,106,118,compound,hsa00590
3819,132,137,compound,hsa00590
3820,128,132,compound,hsa00590
3821,100,132,compound,hsa00590
3822,99,132,compound,hsa00590
3823,98,132,compound,hsa00590
3824,97,132,compound,hsa00590
3825,127,132,compound,hsa00590
3826,107,132,compound,hsa00590
3827,106,132,compound,hsa00590
3828,128,137,compound,hsa00590
3829,100,137,compound,hsa00590
3830,99,137,compound,hsa00590
3831,98,137,compound,hsa00590
3832,97,137,compound,hsa00590
3833,127,137,compound,hsa00590
3834,107,137,compound,hsa00590
3835,106,137,compound,hsa00590
3836,100,128,compound,hsa00590
3837,99,128,compound,hsa00590
3838,98,128,compound,hsa00590
3839,97,128,compound,hsa00590
3840,127,128,compound,hsa00590
3841,107,128,compound,hsa00590
3842,106,128,compound,hsa00590
3843,100,127,compound,hsa00590
3844,100,107,compound,hsa00590
3845,100,106,compound,hsa00590
3846,99,127,compound,hsa00590
3847,99,107,compound,hsa00590
3848,99,106,compound,hsa00590
3849,98,127,compound,hsa00590
3850,98,107,compound,hsa00590
3851,98,106,compound,hsa00590
3852,97,127,compound,hsa00590
3853,97,107,compound,hsa00590
3854,97,106,compound,hsa00590
3855,107,127,compound,hsa00590
3856,106,127,compound,hsa00590
3857,106,107,compound,hsa00590
3858,130,50,compound,hsa00590
3859,130,109,compound,hsa00590
3860,108,50,compound,hsa00590
3861,108,109,compound,hsa00590
3862,119,50,compound,hsa00590
3863,119,109,compound,hsa00590
3864,220,50,compound,hsa00590
3865,220,109,compound,hsa00590
3866,118,50,compound,hsa00590
3867,118,109,compound,hsa00590
3868,132,50,compound,hsa00590
3869,132,109,compound,hsa00590
3870,137,50,compound,hsa00590
3871,128,50,compound,hsa00590
3872,100,50,compound,hsa00590
3873,99,50,compound,hsa00590
3874,98,50,compound,hsa00590
3875,97,50,compound,hsa00590
3876,50,109,compound,hsa00590
3877,127,50,compound,hsa00590
3878,107,50,compound,hsa00590
3879,106,50,compound,hsa00590
3880,137,109,compound,hsa00590
3881,128,109,compound,hsa00590
3882,100,109,compound,hsa00590
3883,99,109,compound,hsa00590
3884,98,109,compound,hsa00590
3885,97,109,compound,hsa00590
3886,127,109,compound,hsa00590
3887,107,109,compound,hsa00590
3888,106,109,compound,hsa00590
3889,119,214,compound,hsa00590
3890,108,214,compound,hsa00590
3891,130,214,compound,hsa00590
3892,106,214,compound,hsa00590
3893,107,214,compound,hsa00590
3894,127,214,compound,hsa00590
3895,109,214,compound,hsa00590
3896,97,220,compound,hsa00590
3897,98,220,compound,hsa00590
3898,99,220,compound,hsa00590
3899,100,220,compound,hsa00590
3900,128,214,compound,hsa00590
3901,137,214,compound,hsa00590
3902,50,214,compound,hsa00590
3903,132,214,compound,hsa00590
3904,144,215,compound,hsa00590
3905,145,215,compound,hsa00590
3906,140,215,compound,hsa00590
3907,139,215,compound,hsa00590
3908,142,215,compound,hsa00590
3909,138,215,compound,hsa00590
3910,129,215,compound,hsa00590
3911,97,214,compound,hsa00590
3912,98,214,compound,hsa00590
3913,99,214,compound,hsa00590
3914,100,214,compound,hsa00590
3915,218,132,compound,hsa00590
3916,218,50,compound,hsa00590
3917,218,137,compound,hsa00590
3918,218,128,compound,hsa00590
3919,218,100,compound,hsa00590
3920,218,99,compound,hsa00590
3921,218,98,compound,hsa00590
3922,218,97,compound,hsa00590
3923,218,109,compound,hsa00590
3924,218,127,compound,hsa00590
3925,218,107,compound,hsa00590
3926,218,106,compound,hsa00590
3927,218,130,compound,hsa00590
3928,218,108,compound,hsa00590
